#   x         y(x)            y(x)^2      classical p(x)    V
 -10.000  0.20528826E-19  0.42143270E-39  0.00000000E+00   50.000000
  -9.993  0.41148468E-19  0.16931964E-38  0.00000000E+00   49.931058
  -9.986  0.61949897E-19  0.38377898E-38  0.00000000E+00   49.862164
  -9.979  0.83024615E-19  0.68930866E-38  0.00000000E+00   49.793317
  -9.972  0.10446505E-18  0.10912948E-37  0.00000000E+00   49.724518
  -9.966  0.12636498E-18  0.15968109E-37  0.00000000E+00   49.655767
  -9.959  0.14881990E-18  0.22147363E-37  0.00000000E+00   49.587063
  -9.952  0.17192747E-18  0.29559053E-37  0.00000000E+00   49.518407
  -9.945  0.19578789E-18  0.38332898E-37  0.00000000E+00   49.449798
  -9.938  0.22050438E-18  0.48622182E-37  0.00000000E+00   49.381237
  -9.931  0.24618358E-18  0.60606353E-37  0.00000000E+00   49.312723
  -9.924  0.27293598E-18  0.74494050E-37  0.00000000E+00   49.244257
  -9.917  0.30087645E-18  0.90526637E-37  0.00000000E+00   49.175838
  -9.910  0.33012464E-18  0.10898228E-36  0.00000000E+00   49.107467
  -9.903  0.36080552E-18  0.13018063E-36  0.00000000E+00   49.039144
  -9.897  0.39304992E-18  0.15448824E-36  0.00000000E+00   48.970868
  -9.890  0.42699499E-18  0.18232472E-36  0.00000000E+00   48.902640
  -9.883  0.46278485E-18  0.21416981E-36  0.00000000E+00   48.834459
  -9.876  0.50057111E-18  0.25057143E-36  0.00000000E+00   48.766326
  -9.869  0.54051354E-18  0.29215488E-36  0.00000000E+00   48.698240
  -9.862  0.58278068E-18  0.33963332E-36  0.00000000E+00   48.630202
  -9.855  0.62755055E-18  0.39381970E-36  0.00000000E+00   48.562212
  -9.848  0.67501136E-18  0.45564033E-36  0.00000000E+00   48.494269
  -9.841  0.72536223E-18  0.52615037E-36  0.00000000E+00   48.426373
  -9.834  0.77881408E-18  0.60655137E-36  0.00000000E+00   48.358526
  -9.828  0.83559037E-18  0.69821127E-36  0.00000000E+00   48.290725
  -9.821  0.89592808E-18  0.80268712E-36  0.00000000E+00   48.222973
  -9.814  0.96007858E-18  0.92175089E-36  0.00000000E+00   48.155268
  -9.807  0.10283087E-17  0.10574188E-35  0.00000000E+00   48.087610
  -9.800  0.11009018E-17  0.12119847E-35  0.00000000E+00   48.020000
  -9.793  0.11781587E-17  0.13880578E-35  0.00000000E+00   47.952438
  -9.786  0.12603991E-17  0.15886059E-35  0.00000000E+00   47.884923
  -9.779  0.13479629E-17  0.18170039E-35  0.00000000E+00   47.817455
  -9.772  0.14412111E-17  0.20770895E-35  0.00000000E+00   47.750036
  -9.766  0.15405279E-17  0.23732261E-35  0.00000000E+00   47.682663
  -9.759  0.16463214E-17  0.27103742E-35  0.00000000E+00   47.615339
  -9.752  0.17590260E-17  0.30941725E-35  0.00000000E+00   47.548062
