#   x         y(x)            y(x)^2      classical p(x)    V
 -10.000  0.26511637E-19  0.70286689E-39  0.00000000E+00   50.000000
  -9.991  0.53227105E-19  0.28331247E-38  0.00000000E+00   49.909132
  -9.982  0.80351069E-19  0.64562943E-38  0.00000000E+00   49.818347
  -9.973  0.10809052E-18  0.11683560E-37  0.00000000E+00   49.727645
  -9.964  0.13665634E-18  0.18674955E-37  0.00000000E+00   49.637025
  -9.955  0.16626489E-18  0.27644012E-37  0.00000000E+00   49.546488
  -9.945  0.19713960E-18  0.38864023E-37  0.00000000E+00   49.456033
  -9.936  0.22951267E-18  0.52676066E-37  0.00000000E+00   49.365661
  -9.927  0.26362672E-18  0.69499047E-37  0.00000000E+00   49.275372
  -9.918  0.29973659E-18  0.89842021E-37  0.00000000E+00   49.185165
  -9.909  0.33811118E-18  0.11431917E-36  0.00000000E+00   49.095041
  -9.900  0.37903541E-18  0.14366784E-36  0.00000000E+00   49.005000
  -9.891  0.42281224E-18  0.17877019E-36  0.00000000E+00   48.915041
  -9.882  0.46976484E-18  0.22067901E-36  0.00000000E+00   48.825165
  -9.873  0.52023889E-18  0.27064850E-36  0.00000000E+00   48.735372
  -9.864  0.57460502E-18  0.33017093E-36  0.00000000E+00   48.645661
  -9.855  0.63326145E-18  0.40102006E-36  0.00000000E+00   48.556033
  -9.845  0.69663673E-18  0.48530274E-36  0.00000000E+00   48.466488
  -9.836  0.76519281E-18  0.58552004E-36  0.00000000E+00   48.377025
  -9.827  0.83942819E-18  0.70463969E-36  0.00000000E+00   48.287645
  -9.818  0.91988144E-18  0.84618187E-36  0.00000000E+00   48.198347
  -9.809  0.10071349E-17  0.10143207E-35  0.00000000E+00   48.109132
  -9.800  0.11018188E-17  0.12140046E-35  0.00000000E+00   48.020000
  -9.791  0.12046153E-17  0.14510980E-35  0.00000000E+00   47.930950
  -9.782  0.13162636E-17  0.17325499E-35  0.00000000E+00   47.841983
  -9.773  0.14375648E-17  0.20665925E-35  0.00000000E+00   47.753099
  -9.764  0.15693873E-17  0.24629764E-35  0.00000000E+00   47.664298
  -9.755  0.17126727E-17  0.29332478E-35  0.00000000E+00   47.575579
  -9.745  0.18684426E-17  0.34910778E-35  0.00000000E+00   47.486942
  -9.736  0.20378050E-17  0.41526492E-35  0.00000000E+00   47.398388
  -9.727  0.22219621E-17  0.49371156E-35  0.00000000E+00   47.309917
  -9.718  0.24222184E-17  0.58671419E-35  0.00000000E+00   47.221529
  -9.709  0.26399894E-17  0.69695440E-35  0.00000000E+00   47.133223
  -9.700  0.28768112E-17  0.82760426E-35  0.00000000E+00   47.045000
  -9.691  0.31343507E-17  0.98241546E-35  0.00000000E+00   46.956860
  -9.682  0.34144171E-17  0.11658244E-34  0.00000000E+00   46.868802
  -9.673  0.37189732E-17  0.13830762E-34  0.00000000E+00   46.780826
  -9.664  0.40501496E-17  0.16403711E-34  0.00000000E+00   46.692934
  -9.655  0.44102576E-17  0.19450372E-34  0.00000000E+00   46.605124
  -9.645  0.48018058E-17  0.23057339E-34  0.00000000E+00   46.517397
  -9.636  0.52275156E-17  0.27326919E-34  0.00000000E+00   46.429752
  -9.627  0.56903399E-17  0.32379968E-34  0.00000000E+00   46.342190
  -9.618  0.61934822E-17  0.38359221E-34  0.00000000E+00   46.254711
  -9.609  0.67404177E-17  0.45433231E-34  0.00000000E+00   46.167314
  -9.600  0.73349164E-17  0.53800999E-34  0.00000000E+00   46.080000
  -9.591  0.79810672E-17  0.63697434E-34  0.00000000E+00   45.992769
  -9.582  0.86833051E-17  0.75399788E-34  0.00000000E+00   45.905620
  -9.573  0.94464399E-17  0.89235227E-34  0.00000000E+00   45.818554
  -9.564  0.10275687E-16  0.10558975E-33  0.00000000E+00   45.731570
  -9.555  0.11176703E-16  0.12491870E-33  0.00000000E+00   45.644669
  -9.545  0.12155620E-16  0.14775910E-33  0.00000000E+00   45.557851
  -9.536  0.13219086E-16  0.17474423E-33  0.00000000E+00   45.471116
  -9.527  0.14374308E-16  0.20662072E-33  0.00000000E+00   45.384463
  -9.518  0.15629098E-16  0.24426872E-33  0.00000000E+00   45.297893
  -9.509  0.16991926E-16  0.28872555E-33  0.00000000E+00   45.211405
  -9.500  0.18471967E-16  0.34121358E-33  0.00000000E+00   45.125000
  -9.491  0.20079169E-16  0.40317301E-33  0.00000000E+00   45.038678
  -9.482  0.21824306E-16  0.47630035E-33  0.00000000E+00   44.952438
  -9.473  0.23719058E-16  0.56259371E-33  0.00000000E+00   44.866281
  -9.464  0.25776074E-16  0.66440601E-33  0.00000000E+00   44.780207
  -9.455  0.28009060E-16  0.78450747E-33  0.00000000E+00   44.694215
  -9.445  0.30432862E-16  0.92615911E-33  0.00000000E+00   44.608306
  -9.436  0.33063560E-16  0.10931990E-32  0.00000000E+00   44.522479
  -9.427  0.35918568E-16  0.12901435E-32  0.00000000E+00   44.436736
  -9.418  0.39016746E-16  0.15223064E-32  0.00000000E+00   44.351074
  -9.409  0.42378515E-16  0.17959386E-32  0.00000000E+00   44.265496
  -9.400  0.46025988E-16  0.21183916E-32  0.00000000E+00   44.180000
  -9.391  0.49983104E-16  0.24983106E-32  0.00000000E+00   44.094587
  -9.382  0.54275776E-16  0.29458599E-32  0.00000000E+00   44.009256
  -9.373  0.58932059E-16  0.34729876E-32  0.00000000E+00   43.924008
  -9.364  0.63982314E-16  0.40937365E-32  0.00000000E+00   43.838843
  -9.355  0.69459401E-16  0.48246084E-32  0.00000000E+00   43.753760
  -9.345  0.75398881E-16  0.56849913E-32  0.00000000E+00   43.668760
  -9.336  0.81839233E-16  0.66976601E-32  0.00000000E+00   43.583843
  -9.327  0.88822090E-16  0.78893636E-32  0.00000000E+00   43.499008
  -9.318  0.96392493E-16  0.92915127E-32  0.00000000E+00   43.414256
  -9.309  0.10459917E-15  0.10940986E-31  0.00000000E+00   43.329587
  -9.300  0.11349482E-15  0.12881074E-31  0.00000000E+00   43.245000
  -9.291  0.12313646E-15  0.15162587E-31  0.00000000E+00   43.160496
  -9.282  0.13358573E-15  0.17845147E-31  0.00000000E+00   43.076074
  -9.273  0.14490930E-15  0.20998706E-31  0.00000000E+00   42.991736
  -9.264  0.15717927E-15  0.24705323E-31  0.00000000E+00   42.907479
  -9.255  0.17047358E-15  0.29061240E-31  0.00000000E+00   42.823306
  -9.245  0.18487648E-15  0.34179313E-31  0.00000000E+00   42.739215
  -9.236  0.20047908E-15  0.40191860E-31  0.00000000E+00   42.655207
  -9.227  0.21737982E-15  0.47253988E-31  0.00000000E+00   42.571281
  -9.218  0.23568514E-15  0.55547487E-31  0.00000000E+00   42.487438
  -9.209  0.25551004E-15  0.65285381E-31  0.00000000E+00   42.403678
  -9.200  0.27697879E-15  0.76717253E-31  0.00000000E+00   42.320000
  -9.191  0.30022569E-15  0.90135467E-31  0.00000000E+00   42.236405
  -9.182  0.32539583E-15  0.10588244E-30  0.00000000E+00   42.152893
  -9.173  0.35264593E-15  0.12435915E-30  0.00000000E+00   42.069463
  -9.164  0.38214533E-15  0.14603505E-30  0.00000000E+00   41.986116
  -9.155  0.41407691E-15  0.17145969E-30  0.00000000E+00   41.902851
  -9.145  0.44863819E-15  0.20127623E-30  0.00000000E+00   41.819669
  -9.136  0.48604250E-15  0.23623731E-30  0.00000000E+00   41.736570
  -9.127  0.52652017E-15  0.27722349E-30  0.00000000E+00   41.653554
  -9.118  0.57031994E-15  0.32526483E-30  0.00000000E+00   41.570620
  -9.109  0.61771032E-15  0.38156603E-30  0.00000000E+00   41.487769
  -9.100  0.66898121E-15  0.44753585E-30  0.00000000E+00   41.405000
  -9.091  0.72444553E-15  0.52482133E-30  0.00000000E+00   41.322314
  -9.082  0.78444105E-15  0.61534776E-30  0.00000000E+00   41.239711
  -9.073  0.84933230E-15  0.72136536E-30  0.00000000E+00   41.157190
  -9.064  0.91951268E-15  0.84550357E-30  0.00000000E+00   41.074752
  -9.055  0.99540668E-15  0.99083445E-30  0.00000000E+00   40.992397
  -9.045  0.10774723E-14  0.11609466E-29  0.00000000E+00   40.910124
  -9.036  0.11662038E-14  0.13600312E-29  0.00000000E+00   40.827934
  -9.027  0.12621341E-14  0.15929824E-29  0.00000000E+00   40.745826
  -9.018  0.13658383E-14  0.18655142E-29  0.00000000E+00   40.663802
  -9.009  0.14779366E-14  0.21842965E-29  0.00000000E+00   40.581860
  -9.000  0.15990979E-14  0.25571141E-29  0.00000000E+00   40.500000
  -8.991  0.17300435E-14  0.29930506E-29  0.00000000E+00   40.418223
  -8.982  0.18715513E-14  0.35027043E-29  0.00000000E+00   40.336529
  -8.973  0.20244598E-14  0.40984376E-29  0.00000000E+00   40.254917
  -8.964  0.21896732E-14  0.47946689E-29  0.00000000E+00   40.173388
  -8.955  0.23681662E-14  0.56082110E-29  0.00000000E+00   40.091942
  -8.945  0.25609892E-14  0.65586657E-29  0.00000000E+00   40.010579
  -8.936  0.27692747E-14  0.76688822E-29  0.00000000E+00   39.929298
  -8.927  0.29942429E-14  0.89654905E-29  0.00000000E+00   39.848099
  -8.918  0.32372089E-14  0.10479521E-28  0.00000000E+00   39.766983
  -8.909  0.34995896E-14  0.12247128E-28  0.00000000E+00   39.685950
  -8.900  0.37829118E-14  0.14310422E-28  0.00000000E+00   39.605000
  -8.891  0.40888202E-14  0.16718451E-28  0.00000000E+00   39.524132
  -8.882  0.44190864E-14  0.19528325E-28  0.00000000E+00   39.443347
  -8.873  0.47756190E-14  0.22806537E-28  0.00000000E+00   39.362645
  -8.864  0.51604732E-14  0.26630484E-28  0.00000000E+00   39.282025
  -8.855  0.55758627E-14  0.31090245E-28  0.00000000E+00   39.201488
  -8.845  0.60241711E-14  0.36290637E-28  0.00000000E+00   39.121033
  -8.836  0.65079649E-14  0.42353607E-28  0.00000000E+00   39.040661
  -8.827  0.70300073E-14  0.49421002E-28  0.00000000E+00   38.960372
  -8.818  0.75932731E-14  0.57657797E-28  0.00000000E+00   38.880165
  -8.809  0.82009646E-14  0.67255820E-28  0.00000000E+00   38.800041
  -8.800  0.88565283E-14  0.78438093E-28  0.00000000E+00   38.720000
  -8.791  0.95636738E-14  0.91463857E-28  0.00000000E+00   38.640041
  -8.782  0.10326393E-13  0.10663440E-27  0.00000000E+00   38.560165
  -8.773  0.11148982E-13  0.12429980E-27  0.00000000E+00   38.480372
  -8.764  0.12036062E-13  0.14486679E-27  0.00000000E+00   38.400661
  -8.755  0.12992606E-13  0.16880782E-27  0.00000000E+00   38.321033
  -8.745  0.14023964E-13  0.19667156E-27  0.00000000E+00   38.241488
  -8.736  0.15135889E-13  0.22909513E-27  0.00000000E+00   38.162025
  -8.727  0.16334570E-13  0.26681818E-27  0.00000000E+00   38.082645
  -8.718  0.17626664E-13  0.31069929E-27  0.00000000E+00   38.003347
  -8.709  0.19019329E-13  0.36173487E-27  0.00000000E+00   37.924132
  -8.700  0.20520261E-13  0.42108110E-27  0.00000000E+00   37.845000
  -8.691  0.22137735E-13  0.49007932E-27  0.00000000E+00   37.765950
